no.	id	content
2055	春去秋来蟑螂娘	内容跟制作大体和我14岁时看的《仙剑奇侠传》差不多吧。这种“三生三世”啦“轮回”啦“妖魔鬼神界”啦的片，就是给根本不知道什么是爱却以为自己已经什么都懂很成熟了的小孩看的。不愧是晋江产物。霍建华浑身透着一种禁欲的感觉。赵丽颖那么丑为神马会红…
2056	green	颜值高，剧情紧凑有想象力，人物个性鲜明，是一部打发时间的好剧
2057	可可	白子画是我心中童话中的童话
2058	coco	从小就不喜欢改编的电视剧，读小说时我自有我的画面，电视剧往往会把他全部破坏掉。花千骨倒不同，男女主演都选的极好。虽然中间因为无法忍受：师傅，师傅，师傅我错了的魔音穿耳而放弃，但其实大多国产剧我都不看，放在这个环境中比较还是值得3星的，另外一星给霍建华以及战长沙。
2059	rankudo_007	感觉分数略低，刷个4分。
2060	青璇	就冲霍霍的脸
2061	Caroline	不错啊，为什么会有人给一星。不理解。小骨和师父和符合书里预期，蛮喜欢的。杀姐姐亮眼，哈哈。不过我还是喜欢狮虎。
2062	狗尾八草	看原著看的眼睛哭瞎，然后又被霍建华帅的复明了...
2063	鱼	复古的古装片bgm点赞 霍建华仙仙仙仙仙的造型点赞 我觉着挺好的 只是上仙你的下巴怎么了...
2064	苏苏头	脑残粉
2065	弯仔茂茂是将军	对于没看过原著的人，剧情很引人入胜哦，制作有瑕疵但能忍，态度碾压盗墓。
2066	豆豆斑斑	还不错，现在能让人一直有冲动往下看的电视剧是越来越少了
2067	几点	给华哥捧个场，帅。
2068	念念.Mithing	霍建华让我爱的死心踏地
2069	阿玖	冲着霍建华的颜来看   没想到这么多年了   国产剧还是毫无长进
2070	布丁	霍建华演的白子画很帅很仙。可惜，整部剧败给了特效。
2071	避世僧尼	别问我对剧怎么看，我这是没原则地对霍建华给五星而已。
2072	喵拉个咪的喵	好烂，把小说毁的渣渣都不剩
2073	kittyg	不错，可以看看。要去看书了！
2074	米兰的小铁匠	大陆仙侠剧里的佼佼者
2075	honey wine	爱仙侠，爱花千骨，咬我啊
2076	summerul	我就是要打五分你能把我怎么样
2077	梁小沫	2015.6 对于仙侠剧无抵抗，虽然剧情够圣母玛丽苏。不是网络小说读者，倒是因为剧翻来看，后面哭到眼睛肿，心疼东方，恨死白子画的决绝
2078	Sauron	这个国家的电视人对帅的定义仍然停留在上世纪的水平
2079	伪文青	画面唯美
2080	番茄小司.rar	白豆腐长发加化妆有点不能忍，还是皱眉最帅。五毛特效?bug剧情，也只能看颜值的剧了。赵丽颖还是适合现代扮相傻白甜啊。。
2081	云台小龙	原著就是一个玛丽苏气息浓厚的三流小说，竟然能被选中改变成电视剧，这部剧从拍摄之初就开始炒，现在周播，我就晓得质量不好，弃之
2082	Camille	太玛丽苏了 我真是醉了
2083	可乐鸡翅	开播前说特效好，但是真正看的时候发现有点货不对版啊，但是霍建华和赵丽颖的古装造型还是很好的，喜欢糖宝哈哈哈哈
2084	blue	被各种刷屏之后看了半集，这种剧在电视上播出就是祸害青少年，一星都不想给！！！豆瓣这种评分还能上6，我就呵呵了
2085	文竹	一生孤清，一念成劫。花开花落，只等子画。
2086	Yvonne	一星给原著剧情和我的少女心，一星给本命霍建华
2087	一个姑娘	请不要潦草的烂尾。
2088	公子Rong	女主太弱，赵丽颖真像杨幂啊。看了开头没有一点兴趣，倒是为老妈开了个大坑
2089	祭柯里	欣赏通俗作品就是不要把它当真，既然选择去看，就不要要求太多，不负责任的说三道四。尽管漏洞百出，你不得不承认它也有存在的价值和市场。仙侠情结源于小时候的懵懂，如今不去计较不去挑剔，平平常常的看待，于是在我也能自得其乐。
2090	余酱	好喜欢杀阡陌吖～
2091	沙客	看了几集，果断3星。。。。先不说5毛特效，女主万年玛丽苏的烂演技是怎么回事？
2092	CICI	失望,4
2093	皓月	我是期待的，因为这本小说曾把我虐的死去活来。但我又是抵触的。因为！任！何！人！都！不！配！演！白子画！！！！
2094	ocnos	浪费了好的故事和演员(演技极差的一些配角除外)，虎头蛇尾，后面太赶，妖神的妆容过分艳俗。而且应该是剪掉了不少观众想看的情节。总的来说越往后，越是遗憾吧。
2095	蓝姑娘	白子画是骨灰级负心汗，结局自欺欺人。
2096	Cherry沫	除了霍建华和赵丽颖的颜值，其他的配角只能说一般，场景略假，造型也差那么些，这种玛丽苏小说改编的剧，只能说一般般
2097	happy_1208	即使不喜欢这么傻白甜的女主，但是赵丽颖的颜还是不错的，霍建华的确是最适合演尊上的，但是还是觉得他的白豆腐最帅！杀姐姐的自恋，真的是太搞笑了，哈哈哈
2098	蒋来得慢	霍建华那张脸简直就是为白子画量身定制的。P.S：难道糖宝的特效已经贵到逼得剧组赶在才区区十几集的地方就要提前化成人了吗仙侠戏没了灵宝宠物还仙个什么劲啊
2099	瀟瀟細雨憶漢魂	一星，不能再多了！
2100	枫一直吹着	比我想象的好很多。
2101	alvinyan	两星给华妃娘娘，其他人都是什么鬼。
2102	半城烟花半城彩	我妈天天追，听声音我就要吐了，剧情完全禁不起推敲，除了男女猪还算配，其他人就不吐槽了...性幻想神剧，总有一种男神能让屌丝女高潮
2103	所云	超级玛丽苏
2104	nana	小说还蛮好看。所以给3分罗， 其实我喜欢小新眉
2105	Alicia	为了看霍建华看了这部剧，没想到爱上了杀阡陌。姐姐真的很好很好很好!!!!!
2106	王椎木	书烂剧更烂
2107	Alien	其实当初看小说最喜欢的是东方，十分讨厌白子画。虽然小说里也不喜欢但电视剧里的轩辕朗尤其让人失望。反而杀阡陌是一大惊喜
2108	Derivatives	神
2109	小树占星	唯美
2110	beeeell1	看了两集，白子画太没仙气了
2111	克里斯托弗	特效实在是糟糕 白子画一脸禁欲好评 赵丽颖演技的确还可以 特别是妖神那段 仙侠剧的确有很多吸引人的地方 但是现在却提不起兴趣了
2112	李天霸	仿佛看到了当年的白豆腐
2113	糖炒板栗_	"本来想看完之后打四星的，但是有些人真的呵呵了-_-||给五星中和一下。特效也没有那么渣，好伐！！！而且我真的是很久没有被国产剧苏得一脸血了！！分分钟想给狮虎生猴子啊！！！我的宫铃不会掉，狮虎收我做徒弟好不好(?>ω<*?)
现在这么甜，以后真的会被虐死(?_?)"
2114	夏日清晾	画面美好 航拍漂亮 衣服道具古色古香 很典雅的感觉 不像时下那些花哨 可我喜欢 洗眼啊 更惊喜的是两个主角，一个俊美，一个可耐 就看颜就够的颜狗
2115	猫腻	比我想象的好一点
2116	水火不容	白子画果然美如画，女主圆脸好可爱，设定好傻白甜。这特效两毛不能更多。用不着演技，仙人只需面瘫就能诠释白子画，我也是微醺。
2117	点点殿	这剧也是期待蛮久了，知道终于开播了，就开始追了起来。剧情较小说来讲，改了很多，变动很大。特技就是五毛钱，渣特技满屏都是。期待后面的剧情精彩些。
2118	暗恋中国Orlan	满五分好评！对不起我只看脸不看剧??
2119	鱼莎伊露	至少看了一集还想再看一下，没有雷出翔
2120	turnip	哪来的凶巴巴的白子画！好想念师尊。东方彧卿还不错。造型和特效为了证明都演员都是靠演技也是太拼了。。。
2121	荷衣	哎哟哎哟 圣君好美
2122	瑶逗	杀阡陌是什么鬼！！！
2123	墨湮Mon	没看过小说，觉得还行
2124	文朗	拍的好赶的感觉
2125	uusam	一口气追完花千骨四集 觉得没有想象中那么坑 赵丽颖萌萌的 霍建华仙气十足  背景特效略浮夸 国产剧的诟病 但是甩盗墓笔记好几条街好吗
2126	暖铅凉菇	看了片花觉得特效不错，但奈何有一个演员我真心接受不了
2127	张鱼妹	比起三生三世十里桃花和华胥引，花千骨算良心之作了。
2128	燕云十八骑	女主表现可圈可点
2129	没内涵的姑娘	演技一般
2130	天天开心	非常好看，就是结尾被马桶台删的乱七八糟！但是值得一看
2131	Halo	结局在搞什么鬼，跳来跳去的，你是想走原作还是找创新，没看过原著的能看懂么喂，还有，力求广电封了湖南卫视，麻痹真特么日了狗了，简直愚弄观众
2132	Brachiopod	剧情傻逼演员傻逼...还是硬追
2133	Fighting	仙侠剧里的大妈剧 暑假看挺消磨时间的
2134	低吟浅唱	有那么好看吗？
2135	红会总结者美美	不好意思，负分
2136	她的面容	本是小说党，只能说拍的真不咋样，小说是着重后面，而电视剧前面的篇幅太多，后面又太过轻描淡写，改编的地方也觉得没有原著好，演员也让我不满意，但如果没看过小说的话这部电视剧还是说的过去的
2137	文艺界之奇葩	对于这剧情我只想呵呵
2138	阿九的心灵笔记	看过琅琊榜更觉此片弱到爆，但比那个云什么歌也好多了，就冲演员给两星吧。
2139	Sumer	只看脸，不看剧。
2140	落英琥珀	看了几集，受不了弃了，现在怎么都是雷剧当道啊……
2141	抗压勇士	马桶台全一星
2142	queen2000	只看了一点点，剧情太冗长了
2143	Shiki?	特效好的吓到我了，我一直以为国产剧特效很渣渣，一向鄙视这种不现实剧情的我竟然一级一级看完了。。。冲这个给你五星。。。现在我对成功电视剧的定义就是，能让你在看完后才觉得什么不现实的剧本，但是容我吐槽什么鬼剧情！全世界人见你第一面就都喜欢你，喜欢你的人非富即贵或者武功盖世，呵呵
2144	river	造型服装基本没得说啊，有质感又很美
2145	syl	看到42集就想说一句“如果不是湖南台每周重播之前情节20分钟，大结局都有了！！”说好的虐心情节呢，说好的消魂钉呢，怎么在预告！下个星期能看见那个特效贵的要死的哼唧兽么，还真不一定2015.8.12.星期三
2146	晚才	这是我唯一看完的玛丽苏剧。备注国产。因为我太喜欢这个故事了。然后我特别喜欢里面白子画对花千骨说的一句话，最真的事物，往往是最简单的。
2147	听书人	一星都嫌多
2148	酷酷酷酷酷酷谌	喜欢杀姐姐，其他的什么鬼！
2149	平卢	好看
2150	心有多远--	为了霍建华才去看的，硬着头皮看了一半，实在太对不起我的眼睛！华哥，对不起了，我看不下去。剧情太弱智玛丽苏了，花千骨这个角色太令人讨厌
2151	怜邪灵	三颗星……还好
2152	甜甜的流风	特效奇差，剧情还好，为赵丽颖和剧情打两星
2153	小饼酱	收视率火但确实欣赏无能…特效就更不说了…冲男主颜值给一个星
2154	小新	太墨迹，越来跑的越偏，赵丽颖很不错
2155	姐想看世界	以那个水平的原著来说，已经算是拍得可以了。主角来说，赵丽颖比霍建华表现好很多。赵还有潜力，霍从仙3开始就是一个表情。
2156	海棠朵朵	后期的台词和逻辑太混乱……看在演员颜值和服装造型的份上……
2157	麦子	先不说剧情，小说改编成的电视剧达不到观众的认可度，但至少是特效要好点吧。赵丽颖不错。
2158	mm_cat	为白子画的适合度打五星～一个演员一生能遇到一部契合度如此高、完成度如此高的作品就够了吧！
2159	Wonderthings	赵丽颖霍建华颜值加2，演技加1,剧情加1，配乐加1，其他演员加1，特效扣1，剪辑扣1
2160	愿为美人弃江山	电视剧改编成这样让我情何以堪，还我英俊不凡仙法超然的轩辕朗，东方彧卿居然和白子画有如此深仇大恨，夏紫薰为何不是堕仙，倪漫天和花千骨是好朋友，太多改动让我决定弃剧守书
2161	陈聪	情情爱爱没有尽头。
2162	struggle、	垃圾
2163	-柴禄-	我很喜欢霍建华啊。。可是这片子简直各种毁。各种无法直视，就是妆容我就接受不了，５毛特效和道具布置，小白玛丽苏原作，我看不下去了，这个片子不值６分，５分都给多了
2164	白露未晞	三观有些不正~
2165	猫侍	为了赵丽颖看的，头一集就弃了，霍建华演的什么狗屎？？后来又断断续续看了点，赵丽颖演技还是不错的，人也很可爱，很漂亮
2166	sarah	一早醒来追完支离破碎的大结局 心疼主演
2167	浦西	五星全是献给我霍，我简直疯了，赞美我霍
2168	岁月轻浅	刚开始还可以，越到后面越拖拉，说实话剧情改的一般般，还是小说好看些
